constructorStandingsId,raceId,constructorId,points,position,wins,constructorRef,name
27378.0,1024.0,51,35.0,8.0,0.0,alfa,Alfa Romeo
27388.0,1025.0,51,35.0,8.0,0.0,alfa,Alfa Romeo
27418.0,1026.0,51,35.0,8.0,0.0,alfa,Alfa Romeo
27428.0,1027.0,51,35.0,8.0,0.0,alfa,Alfa Romeo
27438.0,1028.0,51,35.0,8.0,0.0,alfa,Alfa Romeo
27448.0,1029.0,51,57.0,8.0,0.0,alfa,Alfa Romeo
27458.0,1030.0,51,57.0,8.0,0.0,alfa,Alfa Romeo
27519.0,1034.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27579.0,1031.0,51,2.0,7.0,0.0,alfa,Alfa Romeo
27489.0,1032.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27509.0,1033.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27529.0,1035.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27539.0,1036.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27549.0,1037.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27559.0,1038.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27569.0,1039.0,51,4.0,8.0,0.0,alfa,Alfa Romeo
27589.0,1040.0,51,4.0,8.0,0.0,alfa,Alfa Romeo
27599.0,1041.0,51,5.0,8.0,0.0,alfa,Alfa Romeo
27609.0,1042.0,51,5.0,8.0,0.0,alfa,Alfa Romeo
27619.0,1043.0,51,8.0,8.0,0.0,alfa,Alfa Romeo
27629.0,1044.0,51,8.0,8.0,0.0,alfa,Alfa Romeo
27639.0,1045.0,51,8.0,8.0,0.0,alfa,Alfa Romeo
27649.0,1046.0,51,8.0,8.0,0.0,alfa,Alfa Romeo
27659.0,1047.0,51,8.0,8.0,0.0,alfa,Alfa Romeo
27909.0,1051.0,51,11.0,9.0,0.0,alfa,Alfa Romeo
27679.0,1052.0,51,0.0,7.0,0.0,alfa,Alfa Romeo
27709.0,1053.0,51,0.0,8.0,0.0,alfa,Alfa Romeo
27719.0,1054.0,51,0.0,8.0,0.0,alfa,Alfa Romeo
27729.0,1055.0,51,0.0,8.0,0.0,alfa,Alfa Romeo
27739.0,1056.0,51,1.0,8.0,0.0,alfa,Alfa Romeo
27749.0,1057.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27759.0,1059.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27769.0,1058.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27789.0,1060.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27799.0,1061.0,51,2.0,8.0,0.0,alfa,Alfa Romeo
27819.0,1062.0,51,3.0,9.0,0.0,alfa,Alfa Romeo
27829.0,1063.0,51,3.0,9.0,0.0,alfa,Alfa Romeo
27839.0,1064.0,51,3.0,9.0,0.0,alfa,Alfa Romeo
27849.0,1065.0,51,3.0,9.0,0.0,alfa,Alfa Romeo
27859.0,1066.0,51,7.0,9.0,0.0,alfa,Alfa Romeo
27869.0,1067.0,51,7.0,9.0,0.0,alfa,Alfa Romeo
27879.0,1069.0,51,7.0,9.0,0.0,alfa,Alfa Romeo
27889.0,1070.0,51,11.0,9.0,0.0,alfa,Alfa Romeo
27899.0,1071.0,51,11.0,9.0,0.0,alfa,Alfa Romeo
27919.0,1072.0,51,13.0,9.0,0.0,alfa,Alfa Romeo
27929.0,1073.0,51,13.0,9.0,0.0,alfa,Alfa Romeo
28136.0,1074.0,51,9.0,4.0,0.0,alfa,Alfa Romeo
28146.0,1075.0,51,9.0,6.0,0.0,alfa,Alfa Romeo
28156.0,1076.0,51,13.0,6.0,0.0,alfa,Alfa Romeo
28166.0,1077.0,51,25.0,5.0,0.0,alfa,Alfa Romeo
28176.0,1078.0,51,31.0,5.0,0.0,alfa,Alfa Romeo
28186.0,1079.0,51,39.0,5.0,0.0,alfa,Alfa Romeo
28196.0,1080.0,51,41.0,5.0,0.0,alfa,Alfa Romeo
28206.0,1081.0,51,41.0,6.0,0.0,alfa,Alfa Romeo
28226.0,1082.0,51,51.0,6.0,0.0,alfa,Alfa Romeo
28236.0,1083.0,51,51.0,6.0,0.0,alfa,Alfa Romeo
28246.0,1084.0,51,51.0,6.0,0.0,alfa,Alfa Romeo
28256.0,1085.0,51,51.0,6.0,0.0,alfa,Alfa Romeo
28266.0,1086.0,51,51.0,6.0,0.0,alfa,Alfa Romeo
28276.0,1087.0,51,51.0,6.0,0.0,alfa,Alfa Romeo
28286.0,1088.0,51,51.0,6.0,0.0,alfa,Alfa Romeo
28296.0,1089.0,51,52.0,6.0,0.0,alfa,Alfa Romeo
28306.0,1091.0,51,52.0,6.0,0.0,alfa,Alfa Romeo
28326.0,1092.0,51,52.0,6.0,0.0,alfa,Alfa Romeo
28366.0,1093.0,51,52.0,6.0,0.0,alfa,Alfa Romeo
28376.0,1094.0,51,53.0,6.0,0.0,alfa,Alfa Romeo
28386.0,1095.0,51,55.0,6.0,0.0,alfa,Alfa Romeo
28396.0,1096.0,51,55.0,6.0,0.0,alfa,Alfa Romeo
28487.0,1098.0,51,4.0,5.0,0.0,alfa,Alfa Romeo
28437.0,1099.0,51,4.0,6.0,0.0,alfa,Alfa Romeo
28447.0,1100.0,51,6.0,8.0,0.0,alfa,Alfa Romeo
28457.0,1101.0,51,6.0,8.0,0.0,alfa,Alfa Romeo
28467.0,1102.0,51,6.0,8.0,0.0,alfa,Alfa Romeo
28477.0,1104.0,51,6.0,8.0,0.0,alfa,Alfa Romeo
28497.0,1105.0,51,8.0,8.0,0.0,alfa,Alfa Romeo
28517.0,1106.0,51,9.0,7.0,0.0,alfa,Alfa Romeo
28537.0,1107.0,51,9.0,8.0,0.0,alfa,Alfa Romeo
28547.0,1108.0,51,9.0,9.0,0.0,alfa,Alfa Romeo
28557.0,1109.0,51,9.0,9.0,0.0,alfa,Alfa Romeo
28567.0,1110.0,51,9.0,9.0,0.0,alfa,Alfa Romeo
28577.0,1111.0,51,9.0,9.0,0.0,alfa,Alfa Romeo
28587.0,1112.0,51,10.0,9.0,0.0,alfa,Alfa Romeo
28597.0,1113.0,51,10.0,9.0,0.0,alfa,Alfa Romeo
28607.0,1114.0,51,10.0,9.0,0.0,alfa,Alfa Romeo
28657.0,1115.0,51,16.0,8.0,0.0,alfa,Alfa Romeo
28667.0,1116.0,51,16.0,8.0,0.0,alfa,Alfa Romeo
28677.0,1117.0,51,16.0,9.0,0.0,alfa,Alfa Romeo
28687.0,1118.0,51,16.0,9.0,0.0,alfa,Alfa Romeo
28697.0,1119.0,51,16.0,9.0,0.0,alfa,Alfa Romeo
28707.0,1120.0,51,16.0,9.0,0.0,alfa,Alfa Romeo
27908.0,1051.0,117,77.0,7.0,0.0,aston_martin,Aston Martin
27678.0,1052.0,117,1.0,6.0,0.0,aston_martin,Aston Martin
27708.0,1053.0,117,5.0,6.0,0.0,aston_martin,Aston Martin
27718.0,1054.0,117,5.0,7.0,0.0,aston_martin,Aston Martin
27728.0,1055.0,117,5.0,7.0,0.0,aston_martin,Aston Martin
27738.0,1056.0,117,19.0,5.0,0.0,aston_martin,Aston Martin
27748.0,1057.0,117,37.0,6.0,0.0,aston_martin,Aston Martin
27758.0,1059.0,117,40.0,6.0,0.0,aston_martin,Aston Martin
27768.0,1058.0,117,44.0,6.0,0.0,aston_martin,Aston Martin
27788.0,1060.0,117,44.0,6.0,0.0,aston_martin,Aston Martin
27798.0,1061.0,117,48.0,6.0,0.0,aston_martin,Aston Martin
27818.0,1062.0,117,48.0,7.0,0.0,aston_martin,Aston Martin
27828.0,1063.0,117,53.0,7.0,0.0,aston_martin,Aston Martin
27838.0,1064.0,117,53.0,7.0,0.0,aston_martin,Aston Martin
27848.0,1065.0,117,59.0,7.0,0.0,aston_martin,Aston Martin
27858.0,1066.0,117,59.0,7.0,0.0,aston_martin,Aston Martin
27868.0,1067.0,117,61.0,7.0,0.0,aston_martin,Aston Martin
27878.0,1069.0,117,62.0,7.0,0.0,aston_martin,Aston Martin
27888.0,1070.0,117,68.0,7.0,0.0,aston_martin,Aston Martin
27898.0,1071.0,117,68.0,7.0,0.0,aston_martin,Aston Martin
27918.0,1072.0,117,77.0,7.0,0.0,aston_martin,Aston Martin
27928.0,1073.0,117,77.0,7.0,0.0,aston_martin,Aston Martin
28139.0,1074.0,117,0.0,7.0,0.0,aston_martin,Aston Martin
28149.0,1075.0,117,0.0,9.0,0.0,aston_martin,Aston Martin
28159.0,1076.0,117,0.0,10.0,0.0,aston_martin,Aston Martin
28169.0,1077.0,117,5.0,9.0,0.0,aston_martin,Aston Martin
28179.0,1078.0,117,6.0,9.0,0.0,aston_martin,Aston Martin
28189.0,1079.0,117,6.0,9.0,0.0,aston_martin,Aston Martin
28199.0,1080.0,117,7.0,9.0,0.0,aston_martin,Aston Martin
28209.0,1081.0,117,15.0,9.0,0.0,aston_martin,Aston Martin
28229.0,1082.0,117,16.0,8.0,0.0,aston_martin,Aston Martin
28239.0,1083.0,117,18.0,9.0,0.0,aston_martin,Aston Martin
28249.0,1084.0,117,18.0,9.0,0.0,aston_martin,Aston Martin
28259.0,1085.0,117,19.0,9.0,0.0,aston_martin,Aston Martin
28269.0,1086.0,117,20.0,9.0,0.0,aston_martin,Aston Martin
28279.0,1087.0,117,24.0,9.0,0.0,aston_martin,Aston Martin
28289.0,1088.0,117,25.0,9.0,0.0,aston_martin,Aston Martin
28299.0,1089.0,117,25.0,9.0,0.0,aston_martin,Aston Martin
28309.0,1091.0,117,37.0,7.0,0.0,aston_martin,Aston Martin
28329.0,1092.0,117,45.0,7.0,0.0,aston_martin,Aston Martin
28369.0,1093.0,117,49.0,7.0,0.0,aston_martin,Aston Martin
28379.0,1094.0,117,49.0,7.0,0.0,aston_martin,Aston Martin
28389.0,1095.0,117,50.0,7.0,0.0,aston_martin,Aston Martin
28399.0,1096.0,117,55.0,7.0,0.0,aston_martin,Aston Martin
28484.0,1098.0,117,23.0,2.0,0.0,aston_martin,Aston Martin
28444.0,1100.0,117,65.0,2.0,0.0,aston_martin,Aston Martin
28434.0,1099.0,117,38.0,2.0,0.0,aston_martin,Aston Martin
28454.0,1101.0,117,87.0,2.0,0.0,aston_martin,Aston Martin
28464.0,1102.0,117,102.0,2.0,0.0,aston_martin,Aston Martin
28474.0,1104.0,117,120.0,2.0,0.0,aston_martin,Aston Martin
28494.0,1105.0,117,134.0,3.0,0.0,aston_martin,Aston Martin
28514.0,1106.0,117,154.0,3.0,0.0,aston_martin,Aston Martin
28534.0,1107.0,117,175.0,3.0,0.0,aston_martin,Aston Martin
28544.0,1108.0,117,181.0,3.0,0.0,aston_martin,Aston Martin
28554.0,1109.0,117,184.0,3.0,0.0,aston_martin,Aston Martin
28564.0,1110.0,117,196.0,3.0,0.0,aston_martin,Aston Martin
28574.0,1111.0,117,215.0,3.0,0.0,aston_martin,Aston Martin
28584.0,1112.0,117,217.0,4.0,0.0,aston_martin,Aston Martin
28594.0,1113.0,117,217.0,4.0,0.0,aston_martin,Aston Martin
28604.0,1114.0,117,221.0,4.0,0.0,aston_martin,Aston Martin
28654.0,1115.0,117,230.0,4.0,0.0,aston_martin,Aston Martin
28664.0,1116.0,117,236.0,5.0,0.0,aston_martin,Aston Martin
28674.0,1117.0,117,236.0,5.0,0.0,aston_martin,Aston Martin
28684.0,1118.0,117,261.0,5.0,0.0,aston_martin,Aston Martin
28694.0,1119.0,117,273.0,5.0,0.0,aston_martin,Aston Martin
28704.0,1120.0,117,280.0,5.0,0.0,aston_martin,Aston Martin
28717.0,1121.0,117,3.0,5.0,0.0,aston_martin,Aston Martin
28727.0,1122.0,117,13.0,5.0,0.0,aston_martin,Aston Martin
28747.0,1123.0,117,25.0,5.0,0.0,aston_martin,Aston Martin
28757.0,1124.0,117,33.0,5.0,0.0,aston_martin,Aston Martin
28777.0,1125.0,117,40.0,5.0,0.0,aston_martin,Aston Martin
28787.0,1126.0,117,42.0,5.0,0.0,aston_martin,Aston Martin
28797.0,1127.0,117,44.0,5.0,0.0,aston_martin,Aston Martin
28807.0,1128.0,117,44.0,5.0,0.0,aston_martin,Aston Martin
28817.0,1129.0,117,58.0,5.0,0.0,aston_martin,Aston Martin
28827.0,1130.0,117,58.0,5.0,0.0,aston_martin,Aston Martin
28837.0,1131.0,117,58.0,5.0,0.0,aston_martin,Aston Martin
28847.0,1132.0,117,68.0,5.0,0.0,aston_martin,Aston Martin
28857.0,1133.0,117,69.0,5.0,0.0,aston_martin,Aston Martin
28877.0,1134.0,117,73.0,5.0,0.0,aston_martin,Aston Martin
28887.0,1135.0,117,74.0,5.0,0.0,aston_martin,Aston Martin
28897.0,1136.0,117,74.0,5.0,0.0,aston_martin,Aston Martin
28907.0,1137.0,117,82.0,5.0,0.0,aston_martin,Aston Martin
28917.0,1138.0,117,86.0,5.0,0.0,aston_martin,Aston Martin
28927.0,1139.0,117,86.0,5.0,0.0,aston_martin,Aston Martin
28937.0,1140.0,117,86.0,5.0,0.0,aston_martin,Aston Martin
28947.0,1141.0,117,86.0,5.0,0.0,aston_martin,Aston Martin
28957.0,1142.0,117,86.0,5.0,0.0,aston_martin,Aston Martin
28967.0,1143.0,117,92.0,5.0,0.0,aston_martin,Aston Martin
28977.0,1144.0,117,94.0,5.0,0.0,aston_martin,Aston Martin
26934.0,989.0,131,22.0,2.0,0.0,mercedes,Mercedes
26974.0,990.0,131,55.0,2.0,0.0,mercedes,Mercedes
26964.0,991.0,131,85.0,1.0,0.0,mercedes,Mercedes
26984.0,992.0,131,110.0,2.0,1.0,mercedes,Mercedes
26994.0,993.0,131,153.0,1.0,2.0,mercedes,Mercedes
27004.0,994.0,131,178.0,1.0,2.0,mercedes,Mercedes
27014.0,995.0,131,206.0,1.0,2.0,mercedes,Mercedes
27024.0,996.0,131,237.0,1.0,3.0,mercedes,Mercedes
27034.0,997.0,131,237.0,2.0,3.0,mercedes,Mercedes
27044.0,998.0,131,267.0,2.0,3.0,mercedes,Mercedes
27054.0,999.0,131,310.0,1.0,4.0,mercedes,Mercedes
27064.0,1000.0,131,345.0,1.0,5.0,mercedes,Mercedes
27074.0,1001.0,131,375.0,1.0,5.0,mercedes,Mercedes
27094.0,1002.0,131,415.0,1.0,6.0,mercedes,Mercedes
27104.0,1003.0,131,452.0,1.0,7.0,mercedes,Mercedes
27114.0,1004.0,131,495.0,1.0,8.0,mercedes,Mercedes
27124.0,1005.0,131,538.0,1.0,9.0,mercedes,Mercedes
27144.0,1006.0,131,563.0,1.0,9.0,mercedes,Mercedes
27154.0,1007.0,131,585.0,1.0,9.0,mercedes,Mercedes
27164.0,1008.0,131,620.0,1.0,10.0,mercedes,Mercedes
27174.0,1009.0,131,655.0,1.0,11.0,mercedes,Mercedes
27193.0,1010.0,131,44.0,1.0,1.0,mercedes,Mercedes
27223.0,1012.0,131,130.0,1.0,3.0,mercedes,Mercedes
27213.0,1011.0,131,87.0,1.0,2.0,mercedes,Mercedes
27233.0,1013.0,131,173.0,1.0,4.0,mercedes,Mercedes
27243.0,1014.0,131,217.0,1.0,5.0,mercedes,Mercedes
27253.0,1015.0,131,257.0,1.0,6.0,mercedes,Mercedes
27263.0,1016.0,131,295.0,1.0,7.0,mercedes,Mercedes
27303.0,1018.0,131,363.0,1.0,8.0,mercedes,Mercedes
27293.0,1017.0,131,338.0,1.0,8.0,mercedes,Mercedes
27313.0,1019.0,131,407.0,1.0,9.0,mercedes,Mercedes
27333.0,1020.0,131,409.0,1.0,9.0,mercedes,Mercedes
27343.0,1021.0,131,438.0,1.0,10.0,mercedes,Mercedes
27353.0,1022.0,131,471.0,1.0,10.0,mercedes,Mercedes
27363.0,1023.0,131,505.0,1.0,10.0,mercedes,Mercedes
27373.0,1024.0,131,527.0,1.0,10.0,mercedes,Mercedes
27383.0,1025.0,131,571.0,1.0,11.0,mercedes,Mercedes
27413.0,1026.0,131,612.0,1.0,12.0,mercedes,Mercedes
27423.0,1027.0,131,652.0,1.0,13.0,mercedes,Mercedes
27433.0,1028.0,131,695.0,1.0,14.0,mercedes,Mercedes
27443.0,1029.0,131,701.0,1.0,14.0,mercedes,Mercedes
27453.0,1030.0,131,739.0,1.0,15.0,mercedes,Mercedes
27513.0,1034.0,131,146.0,1.0,4.0,mercedes,Mercedes
27583.0,1040.0,131,366.0,1.0,8.0,mercedes,Mercedes
27573.0,1031.0,131,37.0,1.0,1.0,mercedes,Mercedes
27483.0,1032.0,131,80.0,1.0,2.0,mercedes,Mercedes
27503.0,1033.0,131,121.0,1.0,3.0,mercedes,Mercedes
27523.0,1035.0,131,180.0,1.0,4.0,mercedes,Mercedes
27533.0,1036.0,131,221.0,1.0,5.0,mercedes,Mercedes
27543.0,1037.0,131,264.0,1.0,6.0,mercedes,Mercedes
27553.0,1038.0,131,281.0,1.0,6.0,mercedes,Mercedes
27563.0,1039.0,131,325.0,1.0,7.0,mercedes,Mercedes
27593.0,1041.0,131,391.0,1.0,9.0,mercedes,Mercedes
27603.0,1042.0,131,435.0,1.0,10.0,mercedes,Mercedes
27613.0,1043.0,131,479.0,1.0,11.0,mercedes,Mercedes
27623.0,1044.0,131,504.0,1.0,12.0,mercedes,Mercedes
27633.0,1045.0,131,533.0,1.0,13.0,mercedes,Mercedes
27643.0,1046.0,131,540.0,1.0,13.0,mercedes,Mercedes
27653.0,1047.0,131,573.0,1.0,13.0,mercedes,Mercedes
27903.0,1051.0,131,546.5,1.0,8.0,mercedes,Mercedes
27673.0,1052.0,131,41.0,1.0,1.0,mercedes,Mercedes
27703.0,1053.0,131,60.0,1.0,1.0,mercedes,Mercedes
27713.0,1054.0,131,101.0,1.0,2.0,mercedes,Mercedes
27723.0,1055.0,131,141.0,1.0,3.0,mercedes,Mercedes
27733.0,1056.0,131,148.0,2.0,3.0,mercedes,Mercedes
27743.0,1057.0,131,148.0,2.0,3.0,mercedes,Mercedes
27753.0,1059.0,131,178.0,2.0,3.0,mercedes,Mercedes
27763.0,1058.0,131,212.0,2.0,3.0,mercedes,Mercedes
27783.0,1060.0,131,242.0,2.0,3.0,mercedes,Mercedes
27793.0,1061.0,131,285.0,2.0,4.0,mercedes,Mercedes
27813.0,1062.0,131,303.0,1.0,4.0,mercedes,Mercedes
27823.0,1063.0,131,310.5,1.0,4.0,mercedes,Mercedes
27833.0,1064.0,131,344.5,1.0,4.0,mercedes,Mercedes
27843.0,1065.0,131,362.5,1.0,4.0,mercedes,Mercedes
27853.0,1066.0,131,397.5,1.0,5.0,mercedes,Mercedes
27863.0,1067.0,131,433.5,1.0,6.0,mercedes,Mercedes
27873.0,1069.0,131,460.5,1.0,6.0,mercedes,Mercedes
27883.0,1070.0,131,478.5,1.0,6.0,mercedes,Mercedes
27893.0,1071.0,131,521.5,1.0,7.0,mercedes,Mercedes
27913.0,1072.0,131,587.5,1.0,9.0,mercedes,Mercedes
27923.0,1073.0,131,613.5,1.0,9.0,mercedes,Mercedes
28134.0,1074.0,131,27.0,2.0,0.0,mercedes,Mercedes
28144.0,1075.0,131,38.0,2.0,0.0,mercedes,Mercedes
28154.0,1076.0,131,65.0,2.0,0.0,mercedes,Mercedes
28164.0,1077.0,131,77.0,3.0,0.0,mercedes,Mercedes
28174.0,1078.0,131,95.0,3.0,0.0,mercedes,Mercedes
28184.0,1079.0,131,120.0,3.0,0.0,mercedes,Mercedes
28194.0,1080.0,131,134.0,3.0,0.0,mercedes,Mercedes
28204.0,1081.0,131,161.0,3.0,0.0,mercedes,Mercedes
28224.0,1082.0,131,188.0,3.0,0.0,mercedes,Mercedes
28234.0,1083.0,131,204.0,3.0,0.0,mercedes,Mercedes
28244.0,1084.0,131,237.0,3.0,0.0,mercedes,Mercedes
28254.0,1085.0,131,270.0,3.0,0.0,mercedes,Mercedes
28264.0,1086.0,131,304.0,3.0,0.0,mercedes,Mercedes
28274.0,1087.0,131,316.0,3.0,0.0,mercedes,Mercedes
28284.0,1088.0,131,346.0,3.0,0.0,mercedes,Mercedes
28294.0,1089.0,131,371.0,3.0,0.0,mercedes,Mercedes
28304.0,1091.0,131,373.0,3.0,0.0,mercedes,Mercedes
28324.0,1092.0,131,387.0,3.0,0.0,mercedes,Mercedes
28364.0,1093.0,131,416.0,3.0,0.0,mercedes,Mercedes
28374.0,1094.0,131,447.0,3.0,0.0,mercedes,Mercedes
28384.0,1095.0,131,505.0,3.0,1.0,mercedes,Mercedes
28394.0,1096.0,131,515.0,3.0,1.0,mercedes,Mercedes
28486.0,1098.0,131,16.0,3.0,0.0,mercedes,Mercedes
28436.0,1099.0,131,38.0,3.0,0.0,mercedes,Mercedes
28446.0,1100.0,131,56.0,3.0,0.0,mercedes,Mercedes
28456.0,1101.0,131,76.0,3.0,0.0,mercedes,Mercedes
28466.0,1102.0,131,96.0,3.0,0.0,mercedes,Mercedes
28476.0,1104.0,131,119.0,3.0,0.0,mercedes,Mercedes
28496.0,1105.0,131,152.0,2.0,0.0,mercedes,Mercedes
28516.0,1106.0,131,167.0,2.0,0.0,mercedes,Mercedes
28536.0,1107.0,131,178.0,2.0,0.0,mercedes,Mercedes
28546.0,1108.0,131,203.0,2.0,0.0,mercedes,Mercedes
28556.0,1109.0,131,223.0,2.0,0.0,mercedes,Mercedes
28566.0,1110.0,131,247.0,2.0,0.0,mercedes,Mercedes
28576.0,1111.0,131,255.0,2.0,0.0,mercedes,Mercedes
28586.0,1112.0,131,273.0,2.0,0.0,mercedes,Mercedes
28596.0,1113.0,131,289.0,2.0,0.0,mercedes,Mercedes
28606.0,1114.0,131,305.0,2.0,0.0,mercedes,Mercedes
28656.0,1115.0,131,326.0,2.0,0.0,mercedes,Mercedes
28666.0,1116.0,131,344.0,2.0,0.0,mercedes,Mercedes
28676.0,1117.0,131,371.0,2.0,0.0,mercedes,Mercedes
28686.0,1118.0,131,382.0,2.0,0.0,mercedes,Mercedes
28696.0,1119.0,131,392.0,2.0,0.0,mercedes,Mercedes
28706.0,1120.0,131,409.0,2.0,0.0,mercedes,Mercedes
28715.0,1121.0,131,16.0,3.0,0.0,mercedes,Mercedes
28725.0,1122.0,131,26.0,4.0,0.0,mercedes,Mercedes
28745.0,1123.0,131,26.0,4.0,0.0,mercedes,Mercedes
28755.0,1124.0,131,34.0,4.0,0.0,mercedes,Mercedes
28775.0,1125.0,131,52.0,4.0,0.0,mercedes,Mercedes
28785.0,1126.0,131,64.0,4.0,0.0,mercedes,Mercedes
28795.0,1127.0,131,79.0,4.0,0.0,mercedes,Mercedes
28805.0,1128.0,131,96.0,4.0,0.0,mercedes,Mercedes
28815.0,1129.0,131,124.0,4.0,0.0,mercedes,Mercedes
28825.0,1130.0,131,151.0,4.0,0.0,mercedes,Mercedes
28835.0,1131.0,131,196.0,4.0,1.0,mercedes,Mercedes
28845.0,1132.0,131,221.0,4.0,2.0,mercedes,Mercedes
28855.0,1133.0,131,241.0,4.0,2.0,mercedes,Mercedes
28875.0,1134.0,131,266.0,4.0,3.0,mercedes,Mercedes
28885.0,1135.0,131,276.0,4.0,3.0,mercedes,Mercedes
28895.0,1136.0,131,292.0,4.0,3.0,mercedes,Mercedes
28905.0,1137.0,131,309.0,4.0,3.0,mercedes,Mercedes
28915.0,1138.0,131,329.0,4.0,3.0,mercedes,Mercedes
28925.0,1139.0,131,344.0,4.0,3.0,mercedes,Mercedes
28935.0,1140.0,131,366.0,4.0,3.0,mercedes,Mercedes
28945.0,1141.0,131,382.0,4.0,3.0,mercedes,Mercedes
28955.0,1142.0,131,425.0,4.0,4.0,mercedes,Mercedes
28965.0,1143.0,131,446.0,4.0,4.0,mercedes,Mercedes
28975.0,1144.0,131,468.0,4.0,4.0,mercedes,Mercedes
26942.0,989.0,210,0.0,10.0,0.0,haas,Haas F1 Team
26982.0,990.0,210,10.0,7.0,0.0,haas,Haas F1 Team
26972.0,991.0,210,11.0,7.0,0.0,haas,Haas F1 Team
26992.0,992.0,210,11.0,8.0,0.0,haas,Haas F1 Team
27002.0,993.0,210,19.0,6.0,0.0,haas,Haas F1 Team
27012.0,994.0,210,19.0,8.0,0.0,haas,Haas F1 Team
27022.0,995.0,210,19.0,8.0,0.0,haas,Haas F1 Team
27032.0,996.0,210,27.0,7.0,0.0,haas,Haas F1 Team
27042.0,997.0,210,49.0,5.0,0.0,haas,Haas F1 Team
27052.0,998.0,210,51.0,5.0,0.0,haas,Haas F1 Team
27062.0,999.0,210,59.0,6.0,0.0,haas,Haas F1 Team
27072.0,1000.0,210,66.0,5.0,0.0,haas,Haas F1 Team
27082.0,1001.0,210,76.0,5.0,0.0,haas,Haas F1 Team
27102.0,1002.0,210,76.0,5.0,0.0,haas,Haas F1 Team
27112.0,1003.0,210,76.0,5.0,0.0,haas,Haas F1 Team
27122.0,1004.0,210,80.0,5.0,0.0,haas,Haas F1 Team
27132.0,1005.0,210,84.0,5.0,0.0,haas,Haas F1 Team
27152.0,1006.0,210,84.0,5.0,0.0,haas,Haas F1 Team
27162.0,1007.0,210,84.0,5.0,0.0,haas,Haas F1 Team
27172.0,1008.0,210,90.0,5.0,0.0,haas,Haas F1 Team
27182.0,1009.0,210,93.0,5.0,0.0,haas,Haas F1 Team
27196.0,1010.0,210,8.0,4.0,0.0,haas,Haas F1 Team
27216.0,1011.0,210,8.0,6.0,0.0,haas,Haas F1 Team
27226.0,1012.0,210,8.0,6.0,0.0,haas,Haas F1 Team
27236.0,1013.0,210,8.0,8.0,0.0,haas,Haas F1 Team
27246.0,1014.0,210,15.0,6.0,0.0,haas,Haas F1 Team
27256.0,1015.0,210,16.0,6.0,0.0,haas,Haas F1 Team
27266.0,1016.0,210,16.0,8.0,0.0,haas,Haas F1 Team
27296.0,1017.0,210,16.0,9.0,0.0,haas,Haas F1 Team
27306.0,1018.0,210,16.0,9.0,0.0,haas,Haas F1 Team
